No;Brand;SKU;Nama;HPP;Harga;Ranking;Grade;Kategori Brand;Kategori;Sub Kategori;Top4000;Terjual;Stok;Last Sales;Lost Days;Velocity Capped;Daily Sales;Lead Time;Max. Daily Sales;Max. Lead Time;Min. Order;Safety Stok;ROP;3W Cover;Sedang PO;Suggested;Amount;Toko;Siklus;[Brand] Promo Factor;[Brand] Delay Factor;[SKU] Promo Factor;[SKU] Delay Factor;[Master - SKU] Promo Factor;[Master - SKU] Delay Factor;Stock Cover;Days to Backup;Qty to Backup
1682;KOJIESAN SAKURA;8997024498529;KOJIESAN SAKURA Kojic Dipalmitate Soap 135gr;27776;33000;2220;A;BEAUTY MATURE;Face Cleansing;Cleansing Bar;1;8;9;2025-11-23;0;0;0,4;1;2;2;12;3,6;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;22,5;0;0
1683;KOJIESAN SAKURA;10100825103;KOJIESAN SAKURA Kojic Pure Bright Bar Soap 40gr;20250;24000;2516;A;BEAUTY MATURE;Face Cleansing;Cleansing Bar;1;4;4;2025-11-22;0;0;0,2;1;1;2;1;1,8;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
1684;KOJIESAN SAKURA;8997024498123;KOJIESAN SAKURA Skin Brightening Soap With Goats Milk 65gr;13888;14000;1847;A;BEAUTY MATURE;Face Cleansing;Cleansing Bar;1;1;23;2025-11-10;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;460;0;0
1685;KOJIESAN SAKURA;8997024498376;KOJIESAN SAKURA Skin Brightening Soap With Kojic Dipalmitate 65gr;11111;14000;509;A;BEAUTY MATURE;Face Cleansing;Cleansing Bar;1;9;24;2025-11-13;0;0;0,45;1;4;2;3;7,55;8;88;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;53,33;0;0
1686;KOJIESAN SAKURA;8997024498611;KOJIESAN SAKURA Skin Glow Skin Transparant Soap With Niacinamide & Glutathione 65gr;11111;14000;653;A;BEAUTY MATURE;Face Cleansing;Cleansing Bar;1;12;21;2025-11-23;0;0;0,6;1;8;2;3;15,4;16;176;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;35;0;0
1687;KOJIESAN SAKURA;8997024498765;KOJIESAN SAKURA Whitening Body Lotion Kojic Acid 250ml;36663;43500;1115;A;BEAUTY MATURE;Body Care;Body Lotion;1;2;7;2025-11-18;0;0;0,1;1;2;2;3;3,9;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;70;0;0
1688;KOJIESAN SAKURA;8997024498604;KOJIESAN SAKURA Whitening Body Lotion With Goats Milk 250ml;29331;37000;1909;A;BEAUTY MATURE;Body Care;Body Lotion;1;1;19;2025-11-11;0;0;0,05;1;3;2;3;5,95;6;66;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;380;0;0
1689;KOJIS;30100244856;KOJIS Kojic Body Scrub Lulur Pemutih Badan Skin Lightening Booster 250gr;30900;39000;5895;B*;BRAND VIRAL;Body Cleanser;Body Scrub;0;2;1;2025-11-15;0;0;0,1;7;2;22;1;43,3;44;56;4;51;1575900;Miss Glam Balikpapan;21;0;0;0;0;;;10;0;0
1690;KOJIS;10100825410;KOJIS Kojic Charcoal Brightening Deep Cleansing Soap 100gr;19055;22500;2360;A;BRAND VIRAL;Face Cleansing;Cleansing Bar;1;2;6;2025-11-08;0;0;0,1;7;1;22;1;21,3;22;28;0;22;419210;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
1691;KOJIS;30100167423;KOJIS Kojic Collagen Brightening Soap 90gr;19055;22000;1537;A;BRAND VIRAL;Body Cleanser;Body Wash;1;8;0;2025-11-14;9;7;0,63;7;3;22;1;61,59;66;84;24;60;1143300;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;4,41
1692;KUNTZE;9780536521521;KUNTZE Tumitku 30ml;18408;21500;1552;A;BEAUTY MATURE;Foot Care;Foot Cream;1;11;0;2025-11-18;5;5;0,73;7;3;22;3;60,89;66;84;0;84;1546272;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;5,11
1693;LA ROCHE POSAY;3337875863377;LA ROCHE POSAY Effacalr Duo + M Soin Triple Correction Anti-Imperfections 40ml;269963;390000;6733;B;BEAUTY TRENDING;Acne Care;Acne Cream;0;3;8;2025-11-19;0;0;0,15;7;1;22;3;20,95;22;28;0;21;5669223;Miss Glam Balikpapan;21;0;0;0;0;;;53,33;0;0
1694;LA ROCHE POSAY;3337872411083;LA ROCHE POSAY Effaclar Purifying Foaming Gel 200ml;237930;330000;5201;B*;BEAUTY TRENDING;Face Cleansing;Facial Wash;0;2;7;2025-11-10;0;0;0,1;7;1;22;3;21,3;22;28;0;21;4996530;Miss Glam Balikpapan;21;0;0;0;0;;;70;0;0
1695;LA ROCHE POSAY;3337875816809;LA ROCHE-POSAY Cicaplast Baume B5+ Shooting Balm 40ml ;186522;260000;4908;B*;BEAUTY TRENDING;Moisturizer;Soothing Cream;0;6;23;2025-11-16;0;0;0,3;7;2;22;3;41,9;44;56;0;33;6155226;Miss Glam Balikpapan;21;0;0;0;0;;;76,67;0;0
1696;LABORE;10400309835;LABORE BiomeProtect Acne & Oil Correct Physical Sunscreen 10 ml;47200;59000;856;A;BEAUTY TRENDING;Sunscreen;Lotion;1;5;21;2025-11-18;0;0;0,25;5;3;20;1;58,75;60;78;0;57;2690400;Miss Glam Balikpapan;21;0;0;50;0;50;;84;0;0
1697;LABORE;10400309757;LABORE BiomeProtect Acne & Oil Correct Physical Sunscreen 40 ml;134400;168000;1428;A;BEAUTY TRENDING;Sunscreen;Lotion;1;16;25;2025-11-23;0;0;0,8;5;4;20;1;76;80;104;0;79;10617600;Miss Glam Balikpapan;21;0;0;0;0;;;31,25;0;0
1698;LABORE;8993137004138;LABORE Sensitive Skin Care Acne Spot Gel 15ml;105599;128000;3034;A;BEAUTY TRENDING;Acne Care;Acne Gel;1;6;11;2025-11-22;0;0;0,3;5;1;20;3;18,5;20;26;0;15;1583985;Miss Glam Balikpapan;21;0;0;0;0;;;36,67;0;0
1699;LABORE;8993137711906;LABORE Sensitive Skin Care Barrier Repair Serum 20ml;146399;188000;4531;B*;BEAUTY TRENDING;Serum;Hydrating;0;4;6;2025-11-23;0;0;0,2;5;1;20;3;19;20;26;0;21;3074379;Miss Glam Balikpapan;21;0;0;0;0;;;30;0;0
1700;LABORE;10300725012;LABORE Sensitive Skin Care BiomeRepair Barrier Revive Cream 100 ml;243999;297000;3407;A;BEAUTY TRENDING;Moisturizer;All Day Moisturizer;1;5;14;2025-11-23;0;0;0,25;5;4;20;1;78,75;80;104;0;90;21959910;Miss Glam Balikpapan;21;0;0;0;0;;;56;0;0
1701;LABORE;8993137713207;LABORE Sensitive Skin Care Gentle Biome Mild Cleanser 225ml ;120000;145000;2304;A;BEAUTY TRENDING;Face Cleansing;Facial Wash;1;8;19;2025-11-23;0;0;0,4;5;4;20;3;78;80;104;0;84;10080000;Miss Glam Balikpapan;21;0;0;0;0;;;47,5;0;0
1702;LABORE;8993137735827;LABORE Sensitive Skin Care GentleBiome Hydrating Face & Body Cleanser 250ml ;115999;141000;3485;A;BEAUTY TRENDING;Body Cleanser;Body Wash;1;5;8;2025-11-16;0;0;0,25;5;2;20;3;38,75;40;52;0;45;5219955;Miss Glam Balikpapan;21;0;0;0;0;;;32;0;0
1703;LABORE;8993137004145;LABORE Sensitive Skin Care Intensive Acne Serun 7ml;61600;77000;3436;A;BEAUTY TRENDING;Serum;Acne;1;3;10;2025-11-23;0;0;0,15;5;2;20;3;39,25;40;52;0;42;2587200;Miss Glam Balikpapan;21;0;0;0;0;;;66,67;0;0
1704;LABORE;8993137004114;LABORE Sensitive Skin Care Micro Exfoliating Gentle Toner 100ml;134400;163000;5066;B*;BEAUTY TRENDING;Face Care;Toner;0;5;8;2025-11-15;0;0;0,25;5;2;20;3;38,75;40;52;0;45;6048000;Miss Glam Balikpapan;21;0;0;0;0;;;32;0;0
1705;LABORE;8993137004169;LABORE Sensitive Skin Care Sebum & Acne Cleansing Mousse 25ml;50399;63000;1660;A;BEAUTY TRENDING;Face Cleansing;Facial Wash;1;5;17;2025-11-23;0;0;0,25;5;2;20;3;38,75;40;52;0;36;1814364;Miss Glam Balikpapan;21;0;0;0;0;;;68;0;0
1706;LABORE;8993137736572;LABORE Sensitive Skin Care Topi Calm Cream 20ml;51199;63000;1145;A;BEAUTY TRENDING;Acne Care;Acne Cream;1;13;23;2025-11-21;0;0;0,65;5;2;20;3;36,75;40;52;0;30;1535970;Miss Glam Balikpapan;21;0;0;0;0;;;35,38;0;0
1707;LABORE;8993137736275;LABORE Sensitive Skin Care Topi Calm Cream 85ml;163199;200000;3931;A;BEAUTY TRENDING;Body Care;Body Lotion;1;1;6;2025-11-10;0;0;0,05;5;1;20;3;19,75;20;26;0;21;3427179;Miss Glam Balikpapan;21;0;0;0;0;;;120;0;0
1708;LABORE;8993137712873;LABORE Sensitive Skincare BiomeProctect Physical Sunscreen SPF 45 PA+++ 10ml;48799;59000;638;A;BEAUTY TRENDING;Sunscreen;Cream;1;17;52;2025-11-21;0;0;0,85;5;6;20;3;115,75;120;156;0;105;5123895;Miss Glam Balikpapan;21;0;0;50;0;50;;61,18;0;0
1709;LABORE;8993137711951;LABORE Sensitive Skincare BiomeProctect Physical Sunscreen SPF 45 PA+++ 30ml;128800;161000;1049;A;BEAUTY TRENDING;Sunscreen;Cream;1;21;49;2025-11-23;0;0;1,05;5;6;20;3;114,75;120;156;0;108;13910400;Miss Glam Balikpapan;21;0;0;0;0;;;46,67;0;0
1710;LABORE;8993137712880;LABORE Sensitive Skincare BiomeRepair Barier Revive Cream 10ml;48799;59000;155;A;BEAUTY TRENDING;Moisturizer;Day Cream;1;25;98;2025-11-15;0;0;1,25;5;10;20;3;193,75;200;260;0;162;7905438;Miss Glam Balikpapan;21;0;0;50;0;50;;78,4;0;0
1711;LABORE;8993137711883;LABORE Sensitive Skincare BiomeRepair Barier Revive Cream 50ml;152800;185000;418;A;BEAUTY TRENDING;Moisturizer;Day Cream;1;80;239;2025-11-23;0;0;4;5;22;20;3;420;440;572;0;333;50882400;Miss Glam Balikpapan;21;0;0;50;0;50;;59,75;0;0
1712;LABORE;8993137711913;LABORE Sensitive Skincare Gentle Biome Mild Cleanser 100ml;72000;90000;1172;A;BEAUTY TRENDING;Face Cleansing;Facial Wash;1;10;30;2025-11-22;0;0;0,5;5;2;20;3;37,5;40;52;0;21;1512000;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
1713;LABORE;8993137711920;LABORE Sensitive Skincare GentleBiome Hydration Toner 100ml;110400;128000;3541;A;BEAUTY TRENDING;Face Care;Toner;1;1;5;2025-11-07;0;0;0,05;5;1;20;3;19,75;20;26;0;21;2318400;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
1714;LABORE;8993137711944;LABORE Sensitive Skincare GentleBiome Skin Nutrition Gel 50ml;130399;162500;1829;A;BEAUTY TRENDING;Moisturizer;Soothing Gel;1;13;19;2025-11-22;0;0;0,65;5;4;20;3;76,75;80;104;0;84;10953516;Miss Glam Balikpapan;21;0;0;0;0;;;29,23;0;0
1715;LACTACYD;8993237343021;LACTACYD All Day Care 150ml;60671;80000;7037;B;BEAUTY MATURE;Woman's Care;Intimate Care;0;4;1;2025-11-10;0;0;0,2;7;3;22;3;64,6;66;84;9;75;4550325;Miss Glam Balikpapan;21;0;0;0;0;;;5;0;0
1716;LACTACYD;8993237343014;LACTACYD Daily Feminine Wash Hygiene All Day Care 60ml;27937;37000;4077;B*;BEAUTY MATURE;Woman's Care;Intimate Care;0;5;0;2025-11-08;15;12;0,63;7;2;22;3;39,59;44;56;24;33;921921;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;4,41
1717;LADY SPEED;7509546004488;LADY SPEED Stick Orchard Blossom  45gr;36958;60000;9073;C;BEAUTY TRENDING;Fragrance;Deodorant Cream;0;15;0;2025-11-09;14;14;2,5;7;5;22;3;92,5;110;140;72;69;2550102;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;17,5
1718;LAE SA LUAY;8851364944583;LAE SA LUAY Spa Smooth Keratin 250ml;46350;55000;4504;B*;BEAUTY MATURE;Hair Treatment;Hair Mask;0;1;5;2025-11-13;0;0;0,05;7;1;22;3;21,65;22;28;0;24;1112400;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
1719;LANBENA;30700103612; LANBENA Vitamin C Foot Peel Mask Remove Calluses 40gr ;28260;38500;5494;B*;BEAUTY MATURE;Foot Care;Foot Mask;0;9;5;2025-11-21;0;0;0,45;7;3;22;1;62,85;66;84;0;79;2232540;Miss Glam Balikpapan;21;0;0;0;0;;;11,11;0;0
1720;LANBENA;30700103806;LANBENA Aloe Vera Foot Peel Mask 40gr;28260;38000;4052;B*;BEAUTY MATURE;Foot Care;Foot Mask;0;11;3;2025-11-16;0;0;0,55;7;3;22;1;62,15;66;84;20;61;1723860;Miss Glam Balikpapan;21;0;0;0;0;;;5,45;0;0
1721;LANBENA;30700103758;LANBENA Coffee Foot Peel Mask 40gr;28260;38000;5731;B*;BEAUTY MATURE;Foot Care;Foot Mask;0;10;4;2025-11-17;0;0;0,5;7;4;22;1;84,5;88;112;0;108;3052080;Miss Glam Balikpapan;21;0;0;0;0;;;8;0;0
1722;LANBENA;30600204112;LANBENA Hyaluronic Acid Hand Mask 30gr;28260;38000;4838;B*;BEAUTY MATURE;Hand Care;Hand Mask;0;2;13;2025-11-16;0;0;0,1;7;1;22;1;21,3;22;28;0;15;423900;Miss Glam Balikpapan;21;0;0;0;0;;;130;0;0
1723;LANBENA;30700103921;LANBENA Milk Foot Peel Mask 40gr;28260;38000;8648;C;BEAUTY MATURE;Foot Care;Foot Mask;0;6;9;2025-11-21;0;0;0,3;7;2;22;1;41,9;44;56;0;47;1328220;Miss Glam Balikpapan;21;0;0;0;0;;;30;0;0
1724;LANBENA;30600204221;LANBENA Niacinamide Hand Mask 30gr;28260;38000;7372;B;BEAUTY MATURE;Hand Care;Hand Mask;0;9;5;2025-11-11;0;0;0,45;7;4;22;1;84,85;88;112;0;107;3023820;Miss Glam Balikpapan;21;0;0;0;0;;;11,11;0;0
1725;LANBENA;30600204322;LANBENA Nourishing Hand Mask 30gr;28260;38000;5996;B*;BEAUTY MATURE;Hand Care;Hand Mask;0;1;14;2025-11-11;0;0;0,05;7;1;22;1;21,65;22;28;0;14;395640;Miss Glam Balikpapan;21;0;0;0;0;;;280;0;0
1726;LANBENA;10800103131;LANBENA Rejuvenating Retinol Hydra Gel Eye Patches 60 pcs;73340;99000;4136;B*;BEAUTY MATURE;Eye Care;Eye Patch;0;8;6;2025-11-17;0;0;0,4;7;2;22;1;41,2;44;56;0;50;3667000;Miss Glam Balikpapan;21;0;0;0;0;;;15;0;0
1727;LANBENA;10800103226;LANBENA Rejuvenating Retinol Hydra-Gel Eye Patches/ 7 Pairs;28260;38000;2954;A;BEAUTY MATURE;Eye Care;Eye Patch;1;12;1;2025-11-17;0;0;0,6;7;3;22;1;61,8;66;84;24;59;1667340;Miss Glam Balikpapan;21;0;0;0;0;;;1,67;5,33;3,2
1728;LANBENA;30600204404;LANBENA Vitamin C Hand Mask 30gr;28260;38000;9405;C;BEAUTY MATURE;Hand Care;Hand Mask;0;3;12;2025-11-16;0;0;0,15;7;1;22;1;20,95;22;28;0;16;452160;Miss Glam Balikpapan;21;0;0;0;0;;;80;0;0
1729;LASH BOSS;010720071999;LASH BOSS Rapunzel Serum For Lash And Brow 5.5gr;56350;75000;3786;A;BEAUTY TRENDING;Eye Care;Eyelash Serum;1;10;1;2025-11-11;0;0;0,5;7;2;22;3;40,5;44;56;27;27;1521450;Miss Glam Balikpapan;21;0;0;0;0;;;2;5;2,5
1730;LASH BOSS;40200305842;LASH BOSS Rosemary Hair Growth Oil 50ml;100050;120000;2817;A;BEAUTY TRENDING;Hair Treatment;Hair Oil;1;18;0;2025-11-15;8;8;1,5;7;3;22;3;55,5;66;84;51;33;3301650;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;10,5
1731;LAVOJOY;8991748012023;LAVOJOY Hair We Bloom Conditioner Oil Control 300ml;57520;71900;7590;B;BEAUTY TRENDING;Shampoo;Conditioner;0;1;14;2025-11-03;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;280;0;0
1732;LAVOJOY;40100203934;LAVOJOY Hair We Bloom Dry Shampoo Season Of Flower 150ml;71200;89000;4638;B*;BEAUTY TRENDING;Shampoo;Dry Shampoo;0;4;21;2025-11-15;0;0;0,2;1;4;2;1;7,8;8;88;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;105;0;0
1733;LAVOJOY;8991748012016;LAVOJOY Hair We Bloom Shampoo 300ml;57520;71900;3331;A;BEAUTY TRENDING;Shampoo;Shampoo;1;4;5;2025-11-20;0;0;0,2;1;2;2;3;3,8;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;25;0;0
1734;LAVOJOY;8991748010326;LAVOJOY Hold Me Tight Pro Conditioner Spring Wonder 280ml;80720;100900;3394;A;BEAUTY TRENDING;Shampoo;Conditioner;1;3;27;2025-11-17;0;0;0,15;1;4;2;3;7,85;8;88;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;180;0;0
1735;LAVOJOY;8991748006381;LAVOJOY Hold Me Tight Pro Scalp Essense Spring Wonder;97520;121900;3993;A;BEAUTY TRENDING;Hair Treatment;Hair Tonic;1;1;9;2025-11-03;0;0;0,05;1;2;2;3;3,95;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;180;0;0
1736;LAVOJOY;8991748006367;LAVOJOY Hold Me Tight Pro Shampoo Spring Wonder 280ml;97520;121900;1947;A;BEAUTY TRENDING;Shampoo;Shampoo;1;5;33;2025-11-16;0;0;0,25;1;6;2;3;11,75;12;132;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;132;0;0
1737;LAVOJOY;30200423428;LAVOJOY Keep It Chill Body Serum Cooling & Soothing 180ml;36720;45900;965;A;BEAUTY TRENDING;Body Care;Body Serum;1;7;17;2025-11-15;0;0;0,35;1;2;2;3;3,65;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;48,57;0;0
1738;LAVOJOY;30100165658;LAVOJOY Keep It Chill Body Wash Cooling & Soothing 300ml;40720;50900;3087;A;BEAUTY TRENDING;Body Cleanser;Body Wash;1;1;11;2025-11-11;0;0;0,05;1;2;2;3;3,95;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;220;0;0
1739;LAVOJOY;8991748011255;LAVOJOY Let It Glow Body Serum 180ml;36720;45900;244;A;BEAUTY TRENDING;Body Care;Body Serum;1;87;333;2025-11-22;0;0;4,35;1;66;2;3;127,65;132;1452;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;76,55;0;0
1740;LAVOJOY;8991748014072;LAVOJOY Let It Glow Body Serum Black Opium 180ml;36720;45900;390;A;BEAUTY TRENDING;Body Care;Body Serum;1;23;95;2025-11-21;0;0;1,15;1;12;2;3;22,85;24;264;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;82,61;0;0
1741;LAVOJOY;8991748014089;LAVOJOY Let It Glow Body Serum Summertrain 180ml;36720;45900;577;A;BEAUTY TRENDING;Body Care;Body Serum;1;13;55;2025-11-23;0;0;0,65;1;6;2;3;11,35;12;132;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;84,62;0;0
1742;LAVOJOY;8991748011293;LAVOJOY Let It Glow Body Wash 300ml;40720;50900;1995;A;BEAUTY TRENDING;Body Cleanser;Body Wash;1;8;17;2025-11-22;0;0;0,4;1;3;2;3;5,6;6;66;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;42,5;0;0
1743;LAVOJOY;8991748011088;LAVOJOY Let It Glow Daily Shene Body Serum 180ml;56847;70900;375;A;BEAUTY TRENDING;Body Care;Body Serum;1;23;110;2025-11-22;0;0;1,15;1;9;2;3;16,85;18;198;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;95,65;0;0
1744;LAVOJOY;30200426146;LAVOJOY Let It Glow Daily Shine Body Serum Delicate Rose 01 Cream Beige 180ml;56720;70900;61;A;BEAUTY TRENDING;Body Care;Body Serum;1;51;117;2025-11-23;0;0;2,55;1;20;2;1;37,45;40;440;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;45,88;0;0
1745;LAVOJOY;30200426217;LAVOJOY Let It Glow Daily Shine Body Serum Delicate Rose 02 Warm Sand 180ml;56720;70900;59;A;BEAUTY TRENDING;Body Care;Body Serum;1;35;159;2025-11-23;0;0;1,75;1;21;2;1;40,25;42;462;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;90,86;0;0
1746;LAVOJOY;30600112257;LAVOJOY Let It Glow Hand Cream 30ml;29520;36900;2758;A;BEAUTY TRENDING;Hand Care;Hand Cream;1;4;4;2025-11-16;0;0;0,2;1;1;2;3;1,8;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
1747;LAVOJOY;8991748012054;LAVOJOY Out Of My Head Conditioner 300ml;57520;71900;3414;A;BEAUTY TRENDING;Shampoo;Conditioner;1;1;11;2025-11-17;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;220;0;0
1748;LAVOJOY;8991748012047;LAVOJOY Out Of My Head Shampoo 300ml;57520;71900;3272;A;BEAUTY TRENDING;Shampoo;Shampoo;1;5;7;2025-11-23;0;0;0,25;1;2;2;3;3,75;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;28;0;0
1749;LAVOJOY;8991748012078;LAVOJOY So So So Smooth Conditioner 300ml;57520;71900;3079;A;BEAUTY TRENDING;Shampoo;Conditioner;1;1;11;2025-11-08;0;0;0,05;1;2;2;3;3,95;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;220;0;0
1750;LAVOJOY;40200237060;LAVOJOY So So So Smooth Hair Mask 180gr;51920;64900;4518;B*;BEAUTY TRENDING;Hair Treatment;Hair Mask;0;3;7;2025-11-12;0;0;0,15;1;1;2;1;1,85;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;46,67;0;0
1751;LAVOJOY;8991748012061;LAVOJOY So So So Smooth Shampoo 300ml;57520;71900;2787;A;BEAUTY TRENDING;Shampoo;Shampoo;1;4;11;2025-11-22;0;0;0,2;1;2;2;3;3,8;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;55;0;0
1752;LAVOJOY;40200306847;LAVOJOY So So So Smoth Hair Oil 80ml;72140;89000;3606;A;BEAUTY TRENDING;Hair Treatment;Hair Oil;1;7;25;2025-11-22;0;0;0,35;1;2;2;1;3,65;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;71,43;0;0
1753;LAVOJOY;8991748011699;LAVOJOY Solve It Now Body Serum Improve Rough Skin 180ml;83931;45900;2242;A;BEAUTY TRENDING;Body Care;Body Serum;1;4;21;2025-11-11;0;0;0,2;1;1;2;3;1,8;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;105;0;0
1754;LAVOJOY;8991748011811;LAVOJOY Solve It Now Body Wash 300ml;40720;50900;2582;A;BEAUTY TRENDING;Body Cleanser;Body Wash;1;4;8;2025-11-23;0;0;0,2;1;2;2;3;3,8;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
1755;LAVOJOY;30600112431;LAVOJOY Solve It Now Hand Cream 30ml;31550;36900;6794;B;BEAUTY TRENDING;Hand Care;Hand Cream;0;1;8;2025-11-03;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;160;0;0
1756;LEIVY;9555074300804;LEIVY Naturally Bouble Moisturising Hand & Body Lotion Goats Milk & Milk Protein 270ml;47000;57500;2045;A;BEAUTY MATURE;Body Care;Body Lotion;1;14;30;2025-11-13;0;0;0,7;5;4;15;3;56,5;60;104;0;75;3525000;Miss Glam Balikpapan;21;0;0;0;0;;;42,86;0;0
1757;LEIVY;9555074300866;LEIVY Naturally Double Moisturising Hand & Body lotion 500ml;86499;105500;6135;B;BEAUTY MATURE;Body Care;Body Lotion;0;7;11;2025-11-17;0;0;0,35;5;2;15;3;28,25;30;52;0;42;3632958;Miss Glam Balikpapan;21;0;0;0;0;;;31,43;0;0
1758;LEIVY;9555074300927;LEIVY Naturally Double Moisturising Shower Cream 250ml;24800;30000;1165;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;1;15;2025-11-19;0;0;0,05;5;1;15;3;14,75;15;26;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;300;0;0
1759;LEIVY;9555074309555;LEIVY Naturally Double Moisturising Shower Cream 500ml;45499;55000;2143;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;7;10;2025-11-21;0;0;0,35;5;2;15;3;28,25;30;52;0;42;1910958;Miss Glam Balikpapan;21;0;0;0;0;;;28,57;0;0
1760;LEIVY;9555074300620;LEIVY Naturally Double Moisturising Shower Cream With Purified Goat's Milk & Milk Protein 250ml Pouc;22300;27000;1060;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;2;22;2025-11-16;0;0;0,1;5;3;15;3;44,5;45;78;0;57;1271100;Miss Glam Balikpapan;21;0;0;0;0;;;220;0;0
1761;LEIVY;9555074300613;LEIVY Naturally Double Moisturising Shower Cream With Purified Goat's Milk & Milk Protein 450ml Pouc;34399;41000;1959;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;2;6;2025-11-13;0;0;0,1;5;1;15;3;14,5;15;26;0;21;722379;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
1762;LEIVY;9555074300576;LEIVY Naturally Double Moisturising Shower Cream With Purified Goat's Milk & Milk Protein 900ml Pouc;56000;67500;1299;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;4;6;2025-11-22;0;0;0,2;5;1;15;3;14;15;26;0;21;1176000;Miss Glam Balikpapan;21;0;0;0;0;;;30;0;0
1763;LENCIR;60100106741;LENCIR Strong 300ml-Pack;180250;250000;8796;C;BRAND VIRAL;Multivitamin;Detox Drink;0;2;2;2025-11-06;0;0;0,1;7;1;22;1;21,3;22;28;0;26;4686500;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
1764;LIGHT+;8993137688628;LIGHT+ Wardah Day Cream Advanced Niacinamide 20ml;26054;31000;1194;A;BEAUTY MATURE;Moisturizer;Day Cream;1;2;17;2025-11-12;0;0;0,1;5;1;20;3;19,5;20;26;0;9;234486;Miss Glam Balikpapan;21;0;0;0;0;;;170;0;0
1765;LIGHT+;8993137572194;LIGHT+ Wardah Lightening Advance Niacinamide Night Cream 30gr;42146;50000;1288;A;BEAUTY MATURE;Moisturizer;Night Cream;1;14;14;2025-11-23;0;0;0,7;5;3;20;3;56,5;60;78;0;63;2655198;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
1766;LIGHT+;8993137572170;LIGHT+ Wardah Lightening Day Cream Advanced Niacinamide 30gr;40613;48000;1152;A;BEAUTY MATURE;Moisturizer;Day Cream;1;7;13;2025-11-22;0;0;0,35;5;3;20;3;58,25;60;78;0;66;2680458;Miss Glam Balikpapan;21;0;0;0;0;;;37,14;0;0
1767;LIGHT+;8993137697019;LIGHT+ Wardah Lightening Micellar Gentel Wash 100ml;27586;32500;546;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;16;26;2025-11-22;0;0;0,8;5;3;20;3;56;60;78;0;51;1406886;Miss Glam Balikpapan;21;0;0;50;0;50;;32,5;0;0
