Brand;SKU;Nama;Toko;Stok;Stock;Daily Sales;Max. Daily Sales;Lead Time;Max. Lead Time;Min. Order;Sedang PO;HPP;contribution_pct;contribution_ratio;Lead Time Sedang PO;Is in Padang;No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor;Safety stock;Reorder point;Stock cover 30 days;current_stock_days_cover;is_open_po;initial_qty_po;emergency_po_qty;updated_regular_po_qty;final_updated_regular_po_qty;emergency_po_cost;final_updated_regular_po_cost;Source File;Location
ACNES;8992821100415;ACNES Sealing Jell 9gr;Miss Glam Padang;46.0;0.0;1.47;6.0;2.0;15.0;3.0;0.0;17612.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;88;91;45;31.292517006802722;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100323;ACNES Sealing Jell Gel 18gr;Miss Glam Padang;3.0;0.0;0.07;1.0;2.0;15.0;3.0;0.0;27852.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;15;16;3;42.857142857142854;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821101023;ACNES Soft Cotton 45gr;Miss Glam Padang;18.0;0.0;0.8;4.0;2.0;15.0;3.0;5.0;6308.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;59;61;24;22.5;1;1;0;1;3;0.0;18924.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100439;ACNES Spot Care 12gr;Miss Glam Padang;11.0;0.0;0.66;3.0;2.0;15.0;3.0;9.0;31948.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;44;46;20;16.666666666666664;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821103102;ACNES Starter Pack 3 Int 1;Miss Glam Padang;6.0;0.0;0.12;2.0;2.0;15.0;3.0;0.0;29490.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;30;31;4;50.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100378;ACNES Tea Tree Oil Clay Mask 50ml;Miss Glam Padang;8.0;0.0;0.17;2.0;2.0;15.0;3.0;0.0;31948.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;30;31;6;47.05882352941176;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100422;ACNES Uv Tint Natural Beige 30gr;Miss Glam Padang;12.0;0.0;0.08;2.0;2.0;15.0;3.0;0.0;45874.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;30;31;3;150.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100996;ACNES Washing Bar 80gr;Miss Glam Padang;8.0;0.0;0.25;3.0;2.0;15.0;3.0;0.0;8601.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;45;46;8;32.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821102631;ACNES Yoghurt Touch Face Wash  50gr;Miss Glam Padang;12.0;0.0;0.49;2.0;2.0;15.0;3.0;4.0;15974.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;30;31;15;24.489795918367346;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821102624;ACNES Yoghurt Touch Face Wash 100g;Miss Glam Padang;9.0;0.0;0.36;2.0;2.0;15.0;3.0;3.0;26623.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;30;31;11;25.0;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNOL;8993035223730;ACNOL Gel For Acne Obat Jerawat 10gr;Miss Glam Padang;14.0;0.0;0.2;2.0;5.0;16.0;3.0;0.0;19860.0;100.0;1.0;5;1;9844.0;116.0;PT. ENSEVAL PUTERA MEGATRADING - PPN (PDG);34.0;ACNOL;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;31;32;6;70.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
