No;supplier_id;brand_id;store_id;order_day;min_purchase;trading_term;promo_factor;delay_factor
8088;1;1029;44;2;500000;0;;
8089;1;1876;7;4;500000;0;;
8090;1;1876;8;4;500000;0;;
8091;1;1876;9;4;500000;0;;
8092;1;1876;13;4;500000;0;;
8093;1;1876;14;4;500000;0;;
8094;1;1876;15;4;500000;0;;
8095;1;1876;17;4;500000;0;;
8096;1;1876;18;4;500000;0;;
8097;1;1876;19;4;500000;0;;
8098;1;1876;20;4;500000;0;;
8099;1;1876;21;4;500000;0;;
8100;1;1876;22;4;500000;0;;
8101;1;1876;23;4;500000;0;;
8102;1;1876;24;4;500000;0;;
8103;1;1876;25;4;500000;0;;
8104;1;1876;26;4;500000;0;;
8105;1;1876;27;4;500000;0;;
8106;1;1876;28;4;500000;0;;
8107;1;1876;29;4;500000;0;;
8108;1;1876;30;4;500000;0;;
8109;1;1876;31;4;500000;0;;
8110;1;1876;32;4;500000;0;;
8111;1;1876;33;4;500000;0;;
8112;1;1876;34;4;500000;0;;
8113;1;1876;35;4;500000;0;;
8114;1;1876;36;4;500000;0;;
8115;1;1876;38;4;500000;0;;
8116;1;1876;39;4;500000;0;;
8117;1;1876;40;4;500000;0;;
8118;1;1876;41;4;500000;0;;
8119;1;1876;42;4;500000;0;;
8120;1;1876;43;4;500000;0;;
8121;1;1876;44;4;500000;0;;
8122;1;1026;7;4;500000;0;;
8123;1;1026;8;4;500000;0;;
8124;1;1026;9;4;500000;0;;
8125;1;1026;13;4;500000;0;;
8126;1;1026;14;4;500000;0;;
8127;1;1026;15;4;500000;0;;
8128;1;1026;17;4;500000;0;;
8129;1;1026;18;4;500000;0;;
8130;1;1026;19;4;500000;0;;
8131;1;1026;20;4;500000;0;;
8132;1;1026;21;4;500000;0;;
8133;1;1026;22;4;500000;0;;
8134;1;1026;23;4;500000;0;;
8135;1;1026;24;4;500000;0;;
8136;1;1026;25;4;500000;0;;
8137;1;1026;26;4;500000;0;;
8138;1;1026;27;4;500000;0;;
8139;1;1026;28;4;500000;0;;
8140;1;1026;29;4;500000;0;;
8141;1;1026;30;4;500000;0;;
8142;1;1026;31;4;500000;0;;
8143;1;1026;32;4;500000;0;;
8144;1;1026;33;4;500000;0;;
8145;1;1026;34;4;500000;0;;
8146;1;1026;35;4;500000;0;;
8147;1;1026;36;4;500000;0;;
8148;1;1026;38;4;500000;0;;
8149;1;1026;39;4;500000;0;;
8150;1;1026;40;4;500000;0;;
8151;1;1026;41;4;500000;0;;
8152;1;1026;42;4;500000;0;;
8153;1;1026;43;4;500000;0;;
8154;1;1026;44;4;500000;0;;
8155;1;134;7;2;500000;0;;
8156;1;134;8;2;500000;0;;
8157;1;134;9;2;500000;0;;
8158;1;134;13;2;500000;0;;
8159;1;134;14;2;500000;0;;
8160;1;134;15;2;500000;0;;
8161;1;134;17;2;500000;0;;
8162;1;134;18;2;500000;0;;
8163;1;134;19;2;500000;0;;
8164;1;134;20;2;500000;0;;
8165;1;134;21;2;500000;0;;
8166;1;134;22;2;500000;0;;
8167;1;134;23;2;500000;0;;
8168;1;134;24;2;500000;0;;
8169;1;134;25;2;500000;0;;
8170;1;134;26;2;500000;0;;
8171;1;134;27;2;500000;0;;
8172;1;134;28;2;500000;0;;
8173;1;134;29;2;500000;0;;
8174;1;134;30;2;500000;0;;
8175;1;134;31;2;500000;0;;
8176;1;134;32;2;500000;0;;
8177;1;134;33;2;500000;0;;
8178;1;134;34;2;500000;0;;
8179;1;134;35;2;500000;0;;
8180;1;134;36;2;500000;0;;
8181;1;134;38;2;500000;0;;
8182;1;134;39;2;500000;0;;
8183;1;134;40;2;500000;0;;
8184;1;134;41;2;500000;0;;
8185;1;134;42;2;500000;0;;
8186;1;134;43;2;500000;0;;
8187;1;134;44;2;500000;0;;
8188;1;1639;7;4;500000;0;;
8189;1;1639;8;4;500000;0;;
8190;1;1639;9;4;500000;0;;
8191;1;1639;13;4;500000;0;;
8192;1;1639;14;4;500000;0;;
8193;1;1639;15;4;500000;0;;
8194;1;1639;17;4;500000;0;;
8195;1;1639;18;4;500000;0;;
8196;1;1639;19;4;500000;0;;
8197;1;1639;20;4;500000;0;;
8198;1;1639;21;4;500000;0;;
8199;1;1639;22;4;500000;0;;
8200;1;1639;23;4;500000;0;;
8201;1;1639;24;4;500000;0;;
8202;1;1639;25;4;500000;0;;
8203;1;1639;26;4;500000;0;;
8204;1;1639;27;4;500000;0;;
8205;1;1639;28;4;500000;0;;
8206;1;1639;29;4;500000;0;;
8207;1;1639;30;4;500000;0;;
8208;1;1639;31;4;500000;0;;
8209;1;1639;32;4;500000;0;;
8210;1;1639;33;4;500000;0;;
8211;1;1639;34;4;500000;0;;
8212;1;1639;35;4;500000;0;;
8213;1;1639;36;4;500000;0;;
8214;1;1639;38;4;500000;0;;
8215;1;1639;39;4;500000;0;;
8216;1;1639;40;4;500000;0;;
8217;1;1639;41;4;500000;0;;
8218;1;1639;42;4;500000;0;;
8219;1;1639;43;4;500000;0;;
8220;1;1639;44;4;500000;0;;
8221;1;1014;7;4;500000;0;;
8222;1;1014;8;4;500000;0;;
8223;1;1014;9;4;500000;0;;
8224;1;1014;13;4;500000;0;;
8225;1;1014;14;4;500000;0;;
8226;1;1014;15;4;500000;0;;
8227;1;1014;17;4;500000;0;;
8228;1;1014;18;4;500000;0;;
8229;1;1014;19;4;500000;0;;
8230;1;1014;20;4;500000;0;;
8231;1;1014;21;4;500000;0;;
8232;1;1014;22;4;500000;0;;
8233;1;1014;23;4;500000;0;;
8234;1;1014;24;4;500000;0;;
8235;1;1014;25;4;500000;0;;
8236;1;1014;26;4;500000;0;;
8237;1;1014;27;4;500000;0;;
8238;1;1014;28;4;500000;0;;
8239;1;1014;29;4;500000;0;;
8240;1;1014;30;4;500000;0;;
8241;1;1014;31;4;500000;0;;
8242;1;1014;32;4;500000;0;;
8243;1;1014;33;4;500000;0;;
8244;1;1014;34;4;500000;0;;
8245;1;1014;35;4;500000;0;;
8246;1;1014;36;4;500000;0;;
8247;1;1014;38;4;500000;0;;
8248;1;1014;39;4;500000;0;;
8249;1;1014;40;4;500000;0;;
8250;1;1014;41;4;500000;0;;
8251;1;1014;42;4;500000;0;;
8252;1;1014;43;4;500000;0;;
8253;1;1014;44;4;500000;0;;
8254;1;2393;7;1;500000;0;;
8255;1;2393;8;1;500000;0;;
8256;1;2393;9;1;500000;0;;
8257;1;2393;13;1;500000;0;;
8258;1;2393;14;1;500000;0;;
8259;1;2393;15;1;500000;0;;
8260;1;2393;17;1;500000;0;;
8261;1;2393;18;1;500000;0;;
8262;1;2393;19;1;500000;0;;
8263;1;2393;20;1;500000;0;;
8264;1;2393;21;1;500000;0;;
8265;1;2393;22;1;500000;0;;
8266;1;2393;23;1;500000;0;;
8267;1;2393;24;1;500000;0;;
8268;1;2393;25;1;500000;0;;
8269;1;2393;26;1;500000;0;;
8270;1;2393;27;1;500000;0;;
8271;1;2393;28;1;500000;0;;
8272;1;2393;29;1;500000;0;;
8273;1;2393;30;1;500000;0;;
8274;1;2393;31;1;500000;0;;
8275;1;2393;32;1;500000;0;;
8276;1;2393;33;1;500000;0;;
8277;1;2393;34;1;500000;0;;
8278;1;2393;35;1;500000;0;;
8279;1;2393;36;1;500000;0;;
8280;1;2393;38;1;500000;0;;
8281;1;2393;39;1;500000;0;;
8282;1;2393;40;1;500000;0;;
8283;1;2393;41;1;500000;0;;
8284;1;2393;42;1;500000;0;;
8285;1;2303;7;1;500000;0;;
8286;1;2303;8;1;500000;0;;
8287;1;2303;9;1;500000;0;;
8288;1;2303;13;1;500000;0;;
8289;1;2303;14;1;500000;0;;
8290;1;2303;15;1;500000;0;;
8291;1;2303;17;1;500000;0;;
8292;1;2303;18;1;500000;0;;
8293;1;2303;19;1;500000;0;;
8294;1;2303;20;1;500000;0;;
8295;1;2303;21;1;500000;0;;
8296;1;2303;22;1;500000;0;;
8297;1;2303;23;1;500000;0;;
8298;1;2303;24;1;500000;0;;
8299;1;2303;25;1;500000;0;;
8300;1;2303;26;1;500000;0;;
8301;1;2303;27;1;500000;0;;
8302;1;2303;28;1;500000;0;;
8303;1;2303;29;1;500000;0;;
8304;1;2303;30;1;500000;0;;
8305;1;2303;31;1;500000;0;;
8306;1;2303;32;1;500000;0;;
8307;1;2303;33;1;500000;0;;
8308;1;2303;34;1;500000;0;;
8309;1;2303;35;1;500000;0;;
8310;1;2303;36;1;500000;0;;
8311;1;2303;38;1;500000;0;;
8312;1;2303;39;1;500000;0;;
8313;1;2303;40;1;500000;0;;
8314;1;2303;41;1;500000;0;;
8315;1;2303;42;1;500000;0;;
8316;1;2303;43;1;500000;0;;
8317;1;2303;44;1;500000;0;;
8318;1;2354;7;4;500000;0;;
8319;1;2354;8;4;500000;0;;
8320;1;2354;9;4;500000;0;;
8321;1;2354;13;4;500000;0;;
8322;1;2354;14;4;500000;0;;
8323;1;2354;15;4;500000;0;;
8324;1;2354;17;4;500000;0;;
8325;1;2354;18;4;500000;0;;
8326;1;2354;19;4;500000;0;;
8327;1;2354;20;4;500000;0;;
8328;1;2354;21;4;500000;0;;
8329;1;2354;22;4;500000;0;;
8330;1;2354;23;4;500000;0;;
8331;1;2354;24;4;500000;0;;
8332;1;2354;25;4;500000;0;;
8333;1;2354;26;4;500000;0;;
8334;1;2354;27;4;500000;0;;
8335;1;2354;28;4;500000;0;;
8336;1;2354;29;4;500000;0;;
8337;1;2354;30;4;500000;0;;
8338;1;2354;31;4;500000;0;;
8339;1;2354;32;4;500000;0;;
8340;1;2354;33;4;500000;0;;
8341;1;2354;34;4;500000;0;;
8342;1;2354;35;4;500000;0;;
8343;1;2354;36;4;500000;0;;
8344;1;2354;38;4;500000;0;;
8345;1;2354;39;4;500000;0;;
8346;1;2354;40;4;500000;0;;
8347;1;2354;41;4;500000;0;;
8348;1;2354;42;4;500000;0;;
8349;1;2354;43;4;500000;0;;
8350;1;2354;44;4;500000;0;;
8351;1;1667;7;2;500000;0;;
8352;1;1667;8;2;500000;0;;
8353;1;1667;9;2;500000;0;;
8354;1;1667;13;2;500000;0;;
8355;1;1667;14;2;500000;0;;
8356;1;1667;15;2;500000;0;;
8357;1;1667;17;2;500000;0;;
8358;1;1667;18;2;500000;0;;
8359;1;1667;19;2;500000;0;;
8360;1;1667;20;2;500000;0;;
8361;1;1667;21;2;500000;0;;
8362;1;1667;22;2;500000;0;;
8363;1;1667;23;2;500000;0;;
8364;1;1667;24;2;500000;0;;
8365;1;1667;25;2;500000;0;;
8366;1;1667;26;2;500000;0;;
8367;1;1667;27;2;500000;0;;
8368;1;1667;28;2;500000;0;;
8369;1;1667;29;2;500000;0;;
8370;1;1667;30;2;500000;0;;
8371;1;1667;31;2;500000;0;;
8372;1;1667;32;2;500000;0;;
8373;1;1667;33;2;500000;0;;
8374;1;1667;34;2;500000;0;;
8375;1;1667;35;2;500000;0;;
8376;1;1667;36;2;500000;0;;
8377;1;1667;38;2;500000;0;;
8378;1;1667;39;2;500000;0;;
8379;1;1667;40;2;500000;0;;
8380;1;1667;41;2;500000;0;;
8381;1;1667;42;2;500000;0;;
8382;1;1667;43;2;500000;0;;
8383;1;1667;44;2;500000;0;;
8384;1;1721;8;1;500000;0;;
8385;1;1721;9;1;500000;0;;
8386;1;1721;14;1;500000;0;;
8387;1;1721;15;1;500000;0;;
8388;1;1721;17;1;500000;0;;
8389;1;1721;18;1;500000;0;;
8390;1;1721;19;1;500000;0;;
8391;1;1721;20;1;500000;0;;
8392;1;1721;22;1;500000;0;;
8393;1;1721;25;1;500000;0;;
8394;1;1721;26;1;500000;0;;
8395;1;1721;27;1;500000;0;;
8396;1;1721;28;1;500000;0;;
8397;1;1721;29;1;500000;0;;
8398;1;1721;30;1;500000;0;;
8399;1;1721;33;1;500000;0;;
8400;1;1721;34;1;500000;0;;
8401;1;1721;35;1;500000;0;;
8402;1;1721;36;1;500000;0;;
8403;1;1721;38;1;500000;0;;
8404;1;1721;39;1;500000;0;;
8405;1;1721;40;1;500000;0;;
8406;1;1721;41;1;500000;0;;
8407;1;1721;42;1;500000;0;;
8408;1;1721;43;1;500000;0;;
8409;1;1721;44;1;500000;0;;
8410;1;1490;7;4;500000;0;;
8411;1;1490;8;4;500000;0;;
8412;1;1490;9;4;500000;0;;
8413;1;1490;13;4;500000;0;;
8414;1;1490;14;4;500000;0;;
8415;1;1490;15;4;500000;0;;
8416;1;1490;17;4;500000;0;;
8417;1;1490;18;4;500000;0;;
8418;1;1490;19;4;500000;0;;
8419;1;1490;20;4;500000;0;;
8420;1;1490;21;4;500000;0;;
8421;1;1490;22;4;500000;0;;
8422;1;1490;23;4;500000;0;;
8423;1;1490;24;4;500000;0;;
8424;1;1490;25;4;500000;0;;
8425;1;1490;26;4;500000;0;;
8426;1;1490;27;4;500000;0;;
8427;1;1490;28;4;500000;0;;
8428;1;1490;29;4;500000;0;;
8429;1;1490;30;4;500000;0;;
8430;1;1490;31;4;500000;0;;
8431;1;1490;32;4;500000;0;;
8432;1;1490;33;4;500000;0;;
8433;1;1490;34;4;500000;0;;
8434;1;1490;35;4;500000;0;;
8435;1;1490;36;4;500000;0;;
8436;1;1490;38;4;500000;0;;
8437;1;1490;39;4;500000;0;;
8438;1;1490;40;4;500000;0;;
8439;1;1490;41;4;500000;0;;
8440;1;1490;42;4;500000;0;;
8441;1;1490;43;4;500000;0;;
8442;1;1490;44;4;500000;0;;
8443;1;1207;7;3;500000;0;;
8444;1;1207;8;3;500000;0;;
8445;1;1207;9;3;500000;0;;
8446;1;1207;13;3;500000;0;;
8447;1;1207;14;3;500000;0;;
8448;1;1207;15;3;500000;0;;
8449;1;1207;17;3;500000;0;;
8450;1;1207;18;3;500000;0;;
8451;1;1207;19;3;500000;0;;
8452;1;1207;20;3;500000;0;;
8453;1;1207;21;3;500000;0;;
8454;1;1207;22;3;500000;0;;
8455;1;1207;23;3;500000;0;;
8456;1;1207;24;3;500000;0;;
8457;1;1207;25;3;500000;0;;
8458;1;1207;26;3;500000;0;;
8459;1;1207;27;3;500000;0;;
8460;1;1207;28;3;500000;0;;
8461;1;1207;29;3;500000;0;;
8462;1;1207;30;3;500000;0;;
8463;1;1207;31;3;500000;0;;
8464;1;1207;32;3;500000;0;;
8465;1;1207;33;3;500000;0;;
8466;1;1207;34;3;500000;0;;
8467;1;1207;35;3;500000;0;;
8468;1;1207;36;3;500000;0;;
8469;1;1207;38;3;500000;0;;
8470;1;1207;39;3;500000;0;;
8471;1;1207;40;3;500000;0;;
8472;1;1207;41;3;500000;0;;
8473;1;1207;42;3;500000;0;;
8474;1;1207;43;3;500000;0;;
8475;1;1207;44;3;500000;0;;
8476;1;315;7;4;500000;0;;
8477;1;315;8;4;500000;0;;
8478;1;315;9;4;500000;0;;
8479;1;315;13;4;500000;0;;
8480;1;315;14;4;500000;0;;
8481;1;315;15;4;500000;0;;
8482;1;315;17;4;500000;0;;
8483;1;315;18;4;500000;0;;
8484;1;315;19;4;500000;0;;
8485;1;315;20;4;500000;0;;
8486;1;315;21;4;500000;0;;
8487;1;315;22;4;500000;0;;
8488;1;315;23;4;500000;0;;
8489;1;315;24;4;500000;0;;
8490;1;315;25;4;500000;0;;
8491;1;315;26;4;500000;0;;
8492;1;315;27;4;500000;0;;
8493;1;315;28;4;500000;0;;
8494;1;315;29;4;500000;0;;
8495;1;315;30;4;500000;0;;
8496;1;315;31;4;500000;0;;
8497;1;315;32;4;500000;0;;
8498;1;315;33;4;500000;0;;
8499;1;315;34;4;500000;0;;
8500;1;315;35;4;500000;0;;
8501;1;315;36;4;500000;0;;
8502;1;315;38;4;500000;0;;
8503;1;315;39;4;500000;0;;
8504;1;315;40;4;500000;0;;
8505;1;315;41;4;500000;0;;
8506;1;315;42;4;500000;0;;
8507;1;315;43;4;500000;0;;
8508;1;315;44;4;500000;0;;
8509;1;2098;7;1;500000;0;;
8510;1;2098;8;1;500000;0;;
8511;1;2098;9;1;500000;0;;
8512;1;2098;13;1;500000;0;;
8513;1;2098;14;1;500000;0;;
8514;1;2098;15;1;500000;0;;
8515;1;2098;17;1;500000;0;;
8516;1;2098;18;1;500000;0;;
8517;1;2098;19;1;500000;0;;
8518;1;2098;20;1;500000;0;;
8519;1;2098;21;1;500000;0;;
8520;1;2098;22;1;500000;0;;
8521;1;2098;23;1;500000;0;;
8522;1;2098;24;1;500000;0;;
8523;1;2098;25;1;500000;0;;
8524;1;2098;26;1;500000;0;;
8525;1;2098;27;1;500000;0;;
8526;1;2098;28;1;500000;0;;
8527;1;2098;29;1;500000;0;;
8528;1;2098;30;1;500000;0;;
8529;1;2098;31;1;500000;0;;
8530;1;2098;32;1;500000;0;;
8531;1;2098;33;1;500000;0;;
8532;1;2098;34;1;500000;0;;
8533;1;2098;35;1;500000;0;;
8534;1;2098;36;1;500000;0;;
8535;1;2098;38;1;500000;0;;
8536;1;2098;39;1;500000;0;;
8537;1;2098;40;1;500000;0;;
8538;1;2098;41;1;500000;0;;
8539;1;2098;42;1;500000;0;;
8540;1;2098;43;1;500000;0;;
8541;1;2098;44;1;500000;0;;
8542;1;2291;7;4;500000;0;;
8543;1;2291;8;4;500000;0;;
8544;1;2291;9;4;500000;0;;
8545;1;2291;13;4;500000;0;;
8546;1;2291;14;4;500000;0;;
8547;1;2291;15;4;500000;0;;
8548;1;2291;17;4;500000;0;;
8549;1;2291;18;4;500000;0;;
8550;1;2291;19;4;500000;0;;
8551;1;2291;20;4;500000;0;;
8552;1;2291;21;4;500000;0;;
8553;1;2291;22;4;500000;0;;
8554;1;2291;23;4;500000;0;;
8555;1;2291;24;4;500000;0;;
8556;1;2291;25;4;500000;0;;
8557;1;2291;26;4;500000;0;;
8558;1;2291;27;4;500000;0;;
8559;1;2291;28;4;500000;0;;
8560;1;2291;29;4;500000;0;;
8561;1;2291;30;4;500000;0;;
8562;1;2291;31;4;500000;0;;
8563;1;2291;32;4;500000;0;;
8564;1;2291;33;4;500000;0;;
8565;1;2291;34;4;500000;0;;
8566;1;2291;35;4;500000;0;;
8567;1;2291;36;4;500000;0;;
8568;1;2291;38;4;500000;0;;
8569;1;2291;39;4;500000;0;;
8570;1;2291;40;4;500000;0;;
8571;1;2291;41;4;500000;0;;
8572;1;2291;42;4;500000;0;;
8573;1;2291;43;4;500000;0;;
8574;1;2291;44;4;500000;0;;
8575;1;2326;7;4;500000;0;;
8576;1;2326;8;4;500000;0;;
8577;1;2326;9;4;500000;0;;
8578;1;2326;13;4;500000;0;;
8579;1;2326;14;4;500000;0;;
8580;1;2326;15;4;500000;0;;
8581;1;2326;17;4;500000;0;;
8582;1;2326;18;4;500000;0;;
8583;1;2326;19;4;500000;0;;
8584;1;2326;20;4;500000;0;;
8585;1;2326;21;4;500000;0;;
8586;1;2326;22;4;500000;0;;
8587;1;2326;23;4;500000;0;;
8588;1;2326;24;4;500000;0;;
8589;1;2326;25;4;500000;0;;
8590;1;2326;26;4;500000;0;;
8591;1;2326;27;4;500000;0;;
8592;1;2326;28;4;500000;0;;
8593;1;2326;29;4;500000;0;;
8594;1;2326;30;4;500000;0;;
8595;1;2326;31;4;500000;0;;
8596;1;2326;32;4;500000;0;;
8597;1;2326;33;4;500000;0;;
8598;1;2326;34;4;500000;0;;
8599;1;2326;35;4;500000;0;;
8600;1;2326;36;4;500000;0;;
8601;1;2326;38;4;500000;0;;
8602;1;2326;39;4;500000;0;;
8603;1;2326;40;4;500000;0;;
8604;1;2326;41;4;500000;0;;
8605;1;2326;42;4;500000;0;;
8606;1;2326;43;4;500000;0;;
8607;1;2326;44;4;500000;0;;
8608;1;1719;7;4;500000;0;;
8609;1;1719;8;4;500000;0;;
8610;1;1719;9;4;500000;0;;
8611;1;1719;13;4;500000;0;;
8612;1;1719;14;4;500000;0;;
8613;1;1719;15;4;500000;0;;
8614;1;1719;17;4;500000;0;;
8615;1;1719;18;4;500000;0;;
8616;1;1719;19;4;500000;0;;
8617;1;1719;20;4;500000;0;;
8618;1;1719;21;4;500000;0;;
8619;1;1719;22;4;500000;0;;
8620;1;1719;23;4;500000;0;;
8621;1;1719;24;4;500000;0;;
8622;1;1719;25;4;500000;0;;
8623;1;1719;26;4;500000;0;;
8624;1;1719;27;4;500000;0;;
8625;1;1719;28;4;500000;0;;
8626;1;1719;29;4;500000;0;;
8627;1;1719;30;4;500000;0;;
8628;1;1719;31;4;500000;0;;
8629;1;1719;32;4;500000;0;;
8630;1;1719;33;4;500000;0;;
8631;1;1719;34;4;500000;0;;
8632;1;1719;35;4;500000;0;;
8633;1;1719;36;4;500000;0;;
8634;1;1719;38;4;500000;0;;
8635;1;1719;39;4;500000;0;;
8636;1;1719;40;4;500000;0;;
8637;1;1719;41;4;500000;0;;
8638;1;1719;42;4;500000;0;;
8639;1;1719;43;4;500000;0;;
8640;1;1719;44;4;500000;0;;
8641;1;2223;7;3;500000;0;;
8642;1;2223;8;3;500000;0;;
8643;1;2223;9;3;500000;0;;
8644;1;2223;13;3;500000;0;;
8645;1;2223;14;3;500000;0;;
8646;1;2223;15;3;500000;0;;
8647;1;2223;17;3;500000;0;;
8648;1;2223;18;3;500000;0;;
8649;1;2223;19;3;500000;0;;
8650;1;2223;20;3;500000;0;;
8651;1;2223;21;3;500000;0;;
8652;1;2223;22;3;500000;0;;
8653;1;2223;23;3;500000;0;;
8654;1;2223;24;3;500000;0;;
8655;1;2223;25;3;500000;0;;
8656;1;2223;26;3;500000;0;;
8657;1;2223;27;3;500000;0;;
8658;1;2223;28;3;500000;0;;
8659;1;2223;29;3;500000;0;;
8660;1;2223;30;3;500000;0;;
8661;1;2223;31;3;500000;0;;
8662;1;2223;32;3;500000;0;;
8663;1;2223;33;3;500000;0;;
8664;1;2223;34;3;500000;0;;
8665;1;2223;35;3;500000;0;;
8666;1;2223;36;3;500000;0;;
8667;1;2223;38;3;500000;0;;
8668;1;2223;39;3;500000;0;;
8669;1;2223;40;3;500000;0;;
8670;1;2223;41;3;500000;0;;
8671;1;2223;42;3;500000;0;;
8672;1;2223;43;3;500000;0;;
8673;1;2223;44;3;500000;0;;
8674;1;1940;7;4;500000;0;;
8675;1;1940;8;4;500000;0;;
8676;1;1940;9;4;500000;0;;
8677;1;1940;13;4;500000;0;;
8678;1;1940;14;4;500000;0;;
8679;1;1940;15;4;500000;0;;
8680;1;1940;17;4;500000;0;;
8681;1;1940;18;4;500000;0;;
8682;1;1940;19;4;500000;0;;
8683;1;1940;20;4;500000;0;;
8684;1;1940;21;4;500000;0;;
8685;1;1940;22;4;500000;0;;
8686;1;1940;23;4;500000;0;;
8687;1;1940;24;4;500000;0;;
8688;1;1940;25;4;500000;0;;
8689;1;1940;26;4;500000;0;;
8690;1;1940;27;4;500000;0;;
8691;1;1940;28;4;500000;0;;
8692;1;1940;29;4;500000;0;;
8693;1;1940;30;4;500000;0;;
8694;1;1940;31;4;500000;0;;
8695;1;1940;32;4;500000;0;;
8696;1;1940;33;4;500000;0;;
8697;1;1940;34;4;500000;0;;
8698;1;1940;35;4;500000;0;;
8699;1;1940;36;4;500000;0;;
8700;1;1940;38;4;500000;0;;
8701;1;1940;39;4;500000;0;;
8702;1;1940;40;4;500000;0;;
8703;1;1940;41;4;500000;0;;
8704;1;1940;42;4;500000;0;;
8705;1;1940;43;4;500000;0;;
8706;1;1940;44;4;500000;0;;
8707;1;1531;7;4;500000;0;;
8708;1;1531;8;4;500000;0;;
8709;1;1531;9;4;500000;0;;
8710;1;1531;13;4;500000;0;;
8711;1;1531;14;4;500000;0;;
8712;1;1531;15;4;500000;0;;
8713;1;1531;17;4;500000;0;;
8714;1;1531;18;4;500000;0;;
8715;1;1531;19;4;500000;0;;
8716;1;1531;20;4;500000;0;;
8717;1;1531;21;4;500000;0;;
8718;1;1531;22;4;500000;0;;
8719;1;1531;23;4;500000;0;;
8720;1;1531;24;4;500000;0;;
8721;1;1531;25;4;500000;0;;
8722;1;1531;26;4;500000;0;;
8723;1;1531;27;4;500000;0;;
8724;1;1531;28;4;500000;0;;
8725;1;1531;29;4;500000;0;;
8726;1;1531;30;4;500000;0;;
8727;1;1531;31;4;500000;0;;
8728;1;1531;32;4;500000;0;;
8729;1;1531;33;4;500000;0;;
8730;1;1531;34;4;500000;0;;
8731;1;1531;35;4;500000;0;;
8732;1;1531;36;4;500000;0;;
8733;1;1531;38;4;500000;0;;
8734;1;1531;39;4;500000;0;;
8735;1;1531;40;4;500000;0;;
8736;1;1531;41;4;500000;0;;
8737;1;1531;42;4;500000;0;;
8738;1;1531;43;4;500000;0;;
8739;1;1531;44;4;500000;0;;
8740;1;154;7;4;500000;0;;
8741;1;154;8;4;500000;0;;
8742;1;154;9;4;500000;0;;
8743;1;154;13;4;500000;0;;
8744;1;154;14;4;500000;0;;
8745;1;154;15;4;500000;0;;
8746;1;154;17;4;500000;0;;
8747;1;154;18;4;500000;0;;
8748;1;154;19;4;500000;0;;
8749;1;154;20;4;500000;0;;
8750;1;154;21;4;500000;0;;
8751;1;154;22;4;500000;0;;
8752;1;154;23;4;500000;0;;
8753;1;154;24;4;500000;0;;
8754;1;154;25;4;500000;0;;
8755;1;154;26;4;500000;0;;
8756;1;154;27;4;500000;0;;
8757;1;154;28;4;500000;0;;
8758;1;154;29;4;500000;0;;
8759;1;154;30;4;500000;0;;
8760;1;154;31;4;500000;0;;
8761;1;154;32;4;500000;0;;
8762;1;154;33;4;500000;0;;
8763;1;154;34;4;500000;0;;
8764;1;154;35;4;500000;0;;
8765;1;154;36;4;500000;0;;
8766;1;154;38;4;500000;0;;
8767;1;154;39;4;500000;0;;
8768;1;154;40;4;500000;0;;
8769;1;154;41;4;500000;0;;
8770;1;154;42;4;500000;0;;
8771;1;154;43;4;500000;0;;
8772;1;154;44;4;500000;0;;
8773;1;621;7;4;500000;0;;
8774;1;621;8;4;500000;0;;
8775;1;621;9;4;500000;0;;
8776;1;621;13;4;500000;0;;
8777;1;621;14;4;500000;0;;
8778;1;621;15;4;500000;0;;
8779;1;621;17;4;500000;0;;
8780;1;621;18;4;500000;0;;
8781;1;621;19;4;500000;0;;
8782;1;621;20;4;500000;0;;
8783;1;621;21;4;500000;0;;
8784;1;621;22;4;500000;0;;
8785;1;621;23;4;500000;0;;
8786;1;621;24;4;500000;0;;
8787;1;621;25;4;500000;0;;
8788;1;621;26;4;500000;0;;
8789;1;621;27;4;500000;0;;
8790;1;621;28;4;500000;0;;
8791;1;621;29;4;500000;0;;
8792;1;621;30;4;500000;0;;
8793;1;621;31;4;500000;0;;
8794;1;621;32;4;500000;0;;
8795;1;621;33;4;500000;0;;
8796;1;621;34;4;500000;0;;
8797;1;621;35;4;500000;0;;
8798;1;621;36;4;500000;0;;
8799;1;621;38;4;500000;0;;
8800;1;621;39;4;500000;0;;
8801;1;621;40;4;500000;0;;
8802;1;621;41;4;500000;0;;
8803;1;621;42;4;500000;0;;
8804;1;621;43;4;500000;0;;
8805;1;621;44;4;500000;0;;
8806;1;1891;7;4;500000;0;;
8807;1;1891;8;4;500000;0;;
8808;1;1891;9;4;500000;0;;
8809;1;1891;13;4;500000;0;;
8810;1;1891;14;4;500000;0;;
8811;1;1891;15;4;500000;0;;
8812;1;1891;17;4;500000;0;;
8813;1;1891;18;4;500000;0;;
8814;1;1891;19;4;500000;0;;
8815;1;1891;20;4;500000;0;;
8816;1;1891;21;4;500000;0;;
8817;1;1891;22;4;500000;0;;
8818;1;1891;23;4;500000;0;;
8819;1;1891;24;4;500000;0;;
8820;1;1891;25;4;500000;0;;
8821;1;1891;26;4;500000;0;;
8822;1;1891;27;4;500000;0;;
8823;1;1891;28;4;500000;0;;
8824;1;1891;29;4;500000;0;;
8825;1;1891;30;4;500000;0;;
8826;1;1891;31;4;500000;0;;
8827;1;1891;32;4;500000;0;;
8828;1;1891;33;4;500000;0;;
